year,quarter,month,dayofmonth,dayofweek,flightdate,reporting_airline,dot_id_reporting_airline,iata_code_reporting_airline,tail_number,flight_number_reporting_airline,originairportid,originairportseqid,origincitymarketid,origin,origincityname,originstate,originstatefips,originstatename,originwac,destairportid,destairportseqid,destcitymarketid,dest,destcityname,deststate,deststatefips,deststatename,destwac,crsdeptime,deptime,depdelay,depdelayminutes,depdel15,departuredelaygroups,deptimeblk,taxiout,wheelsoff,wheelson,taxiin,crsarrtime,arrtime,arrdelay,arrdelayminutes,arrdel15,arrivaldelaygroups,arrtimeblk,cancelled,cancellationcode,diverted,crselapsedtime,actualelapsedtime,airtime,flights,distance,distancegroup,carrierdelay,weatherdelay,nasdelay,securitydelay,lateaircraftdelay,firstdeptime,totaladdgtime,longestaddgtime,divairportlandings,divreacheddest,divactualelapsedtime,divarrdelay,divdistance,divairport
2013,1,1,17,4,2013-01-17,YV,20378,YV,N512MJ,3772,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,1328,1330,2,2,0,0,1300-1359,26,1356,1629,6,1617,1635,18,18,1,1,1600-1659,0,0,0,109,125,93,1,606,3,2,0,16,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,5,6,2013-01-05,OO,20304,OO,N912SW,5349,11337,1133703,31337,DLH,"Duluth, MN",MN,27,Minnesota,63,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1059,1054,-5,0,0,-1,1000-1059,8,1102,1208,5,1235,1213,-22,0,0,-2,1200-1259,0,0,0,96,79,66,1,397,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,15,2,2013-01-15,AA,19805,AA,N476AA,2315,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,945,947,2,2,0,0,0900-0959,13,1000,1220,6,1215,1226,11,11,0,0,1200-1259,0,0,0,150,159,140,1,802,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,30,3,2013-01-30,EV,20366,EV,N12201,5979,11775,1177502,31775,FSD,"Sioux Falls, SD",SD,46,South Dakota,67,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,600,552,-8,0,0,-1,0600-0659,13,605,717,8,738,725,-13,0,0,-1,0700-0759,0,0,0,98,93,72,1,462,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,22,2,2013-01-22,UA,19977,UA,N802UA,363,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2157,2204,7,7,0,0,2100-2159,11,2215,2255,5,2301,2300,-1,0,0,-1,2300-2359,0,0,0,124,116,100,1,589,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,2,3,2013-01-02,MQ,20398,MQ,N676MQ,4068,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,1230,1246,16,16,1,1,1200-1259,9,1255,1403,4,1400,1407,7,7,0,0,1400-1459,0,0,0,90,81,68,1,416,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,3,4,2013-01-03,UA,19977,UA,N431UA,371,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,1730,1729,-1,0,0,-1,1700-1759,8,1737,1918,4,1956,1922,-34,0,0,-2,1900-1959,0,0,0,266,233,221,1,1721,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,13,7,2013-01-13,EV,20366,EV,N11193,5853,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11977,1197702,31977,GRB,"Green Bay, WI",WI,55,Wisconsin,45,1319,1336,17,17,1,1,1300-1359,40,1416,1444,2,1411,1446,35,35,1,2,1400-1459,0,0,0,52,70,28,1,173,1,15,0,18,0,2,0,0,0,0,0,0,0,0,0
2013,1,1,16,3,2013-01-16,OO,20304,OO,N954SW,5311,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13342,1334205,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,845,842,-3,0,0,-1,0800-0859,9,851,914,6,928,920,-8,0,0,-1,0900-0959,0,0,0,43,38,23,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,3,4,2013-01-03,WN,19393,WN,N923WN,560,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,600,601,1,1,0,0,0600-0659,13,614,845,4,905,849,-16,0,0,-2,0900-0959,0,0,0,125,108,91,1,725,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,10,4,2013-01-10,UA,19977,UA,N76516,1291,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,820,824,4,4,0,0,0800-0859,16,840,1020,4,1044,1024,-20,0,0,-2,1000-1059,0,0,0,204,180,160,1,1182,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,9,3,2013-01-09,EV,20366,EV,N16911,6110,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,15380,1538002,35380,TVC,"Traverse City, MI",MI,26,Michigan,43,1313,1307,-6,0,0,-1,1300-1359,15,1322,1502,4,1515,1506,-9,0,0,-1,1500-1559,0,0,0,62,59,40,1,224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,14,1,2013-01-14,OO,20304,OO,N472CA,6489,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1955,1945,-10,0,0,-1,1900-1959,12,1957,2054,6,2124,2100,-24,0,0,-2,2100-2159,0,0,0,89,75,57,1,403,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,28,1,2013-01-28,OO,20304,OO,N973SW,5354,13184,1318403,33184,MBS,"Saginaw/Bay City/Midland, MI",MI,26,Michigan,43,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1535,1618,43,43,1,2,1500-1559,12,1630,1616,20,1545,1636,51,51,1,3,1500-1559,0,0,0,70,78,46,1,222,1,0,0,8,0,43,0,0,0,0,0,0,0,0,0
2013,1,1,30,3,2013-01-30,AA,19805,AA,N3JVAA,2488,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,1805,1832,27,27,1,1,1800-1859,20,1852,2133,6,2125,2139,14,14,0,0,2100-2159,0,0,0,140,127,101,1,867,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,20,7,2013-01-20,OO,20304,OO,N787SK,5549,13485,1348502,33485,MSN,"Madison, WI",WI,55,Wisconsin,45,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1627,1629,2,2,0,0,1600-1659,19,1648,1714,9,1720,1723,3,3,0,0,1700-1759,0,0,0,53,54,26,1,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,21,1,2013-01-21,MQ,20398,MQ,N516MQ,3866,15919,1591902,31834,XNA,"Fayetteville, AR",AR,5,Arkansas,71,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,815,808,-7,0,0,-1,0800-0859,12,820,940,24,955,1004,9,9,0,0,0900-0959,0,0,0,100,116,80,1,522,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,7,1,2013-01-07,WN,19393,WN,N775SW,28,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,740,739,-1,0,0,-1,0700-0759,16,755,1016,7,1035,1023,-12,0,0,-1,1000-1059,0,0,0,115,104,81,1,591,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,24,4,2013-01-24,WN,19393,WN,N295WN,2266,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,14683,1468303,33214,SAT,"San Antonio, TX",TX,48,Texas,74,1410,1408,-2,0,0,-1,1400-1459,5,1413,1631,4,1710,1635,-35,0,0,-2,1700-1759,0,0,0,180,147,138,1,1036,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,2,3,2013-01-02,EV,20366,EV,N14920,5850,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10257,1025702,30257,ALB,"Albany, NY",NY,36,New York,22,2105,2303,118,118,1,7,2100-2159,12,2315,138,4,2358,142,104,104,1,6,2300-2359,0,0,0,113,99,83,1,723,3,0,0,0,0,104,0,0,0,0,0,0,0,0,0
2013,1,1,28,1,2013-01-28,UA,19977,UA,N833UA,258,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,958,1017,19,19,1,1,0900-0959,29,1046,1152,2,1137,1154,17,17,1,1,1100-1159,0,0,0,159,157,126,1,733,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,17,4,2013-01-17,EV,20366,EV,N16541,6154,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,1200,1155,-5,0,0,-1,1200-1259,15,1210,1343,4,1358,1347,-11,0,0,-1,1300-1359,0,0,0,58,52,33,1,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,31,4,2013-01-31,AA,19805,AA,N3CYAA,1852,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,1345,1401,16,16,1,1,1300-1359,12,1413,1703,8,1705,1711,6,6,0,0,1700-1759,0,0,0,140,130,110,1,867,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,15,2,2013-01-15,EV,20366,EV,N828AS,5738,11995,1199502,31995,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,36,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,615,608,-7,0,0,-1,0600-0659,16,624,657,6,717,703,-14,0,0,-1,0700-0759,0,0,0,122,115,93,1,590,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,22,2,2013-01-22,AA,19805,AA,N4XNAA,1367,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,1625,1626,1,1,0,0,1600-1659,13,1639,1853,7,1920,1900,-20,0,0,-2,1900-1959,0,0,0,235,214,194,1,1440,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,8,2,2013-01-08,UA,19977,UA,N75425,1255,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1227,1231,4,4,0,0,1200-1259,13,1244,1400,5,1420,1405,-15,0,0,-1,1400-1459,0,0,0,173,154,136,1,1005,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,1,2,2013-01-01,WN,19393,WN,N271LV,2247,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,10821,1082103,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1930,2010,40,40,1,2,1900-1959,10,2020,2237,11,2210,2248,38,38,1,2,2200-2259,0,0,0,100,98,77,1,611,3,19,0,0,0,19,0,0,0,0,0,0,0,0,0
2013,1,1,27,7,2013-01-27,YV,20378,YV,N509MJ,3745,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1820,1938,78,78,1,5,1800-1859,29,2007,2044,37,1923,2121,118,118,1,7,1900-1959,0,0,0,123,163,97,1,606,3,0,0,40,0,78,0,0,0,0,0,0,0,0,0
2013,1,1,11,5,2013-01-11,AA,19805,AA,N3BTAA,1556,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1215,1303,48,48,1,3,1200-1259,11,1314,1645,6,1625,1651,26,26,1,1,1600-1659,0,0,0,190,168,151,1,1197,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,13,7,2013-01-13,MQ,20398,MQ,N507MQ,3729,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,2250,58,128,128,1,8,2200-2259,9,107,201,3,5,204,119,119,1,7,0001-0559,0,0,0,75,66,54,1,334,2,0,14,0,0,105,0,0,0,0,0,0,0,0,0
2013,1,1,13,7,2013-01-13,MQ,20398,MQ,N833MQ,4360,12278,1227802,30928,ICT,"Wichita, KS",KS,20,Kansas,62,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1710,1703,-7,0,0,-1,1700-1759,14,1717,1840,5,1910,1845,-25,0,0,-2,1900-1959,0,0,0,120,102,83,1,588,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,17,4,2013-01-17,MQ,20398,MQ,N900MQ,3959,12992,1299204,32600,LIT,"Little Rock, AR",AR,5,Arkansas,71,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1005,1000,-5,0,0,-1,1000-1059,11,1011,1134,7,1155,1141,-14,0,0,-1,1100-1159,0,0,0,110,101,83,1,552,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,8,2,2013-01-08,US,20355,US,N627AW,1,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,845,846,1,1,0,0,0800-0859,20,906,1302,5,1303,1307,4,4,0,0,1300-1359,0,0,0,198,201,176,1,1440,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,17,4,2013-01-17,AA,19805,AA,N3CUAA,681,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6,California,91,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1220,1220,0,0,0,0,1200-1259,22,1242,1812,15,1830,1827,-3,0,0,-1,1800-1859,0,0,0,250,247,210,1,1745,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,19,6,2013-01-19,UA,19977,UA,N504UA,544,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1617,1610,-7,0,0,-1,1600-1659,12,1622,1932,5,1949,1937,-12,0,0,-1,1900-1959,0,0,0,152,147,130,1,1005,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,9,3,2013-01-09,AA,19805,AA,N3DAAA,1323,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,830,830,0,0,0,0,0800-0859,18,848,1032,18,1025,1050,25,25,1,1,1000-1059,0,0,0,175,200,164,1,867,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,14,1,2013-01-14,WN,19393,WN,N472WN,307,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,705,712,7,7,0,0,0700-0759,10,722,1013,4,955,1017,22,22,1,1,0900-0959,0,0,0,170,185,171,1,937,4,7,0,15,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,10,4,2013-01-10,YV,20378,YV,N506MJ,3788,14576,1457604,34576,ROC,"Rochester, NY",NY,36,New York,22,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1009,959,-10,0,0,-1,1000-1059,11,1010,1034,4,1105,1038,-27,0,0,-2,1100-1159,0,0,0,116,99,84,1,528,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,28,1,2013-01-28,MQ,20398,MQ,N644MQ,3969,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1805,1818,13,13,0,0,1800-1859,17,1835,1820,7,1835,1827,-8,0,0,-1,1800-1859,0,0,0,90,69,45,1,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,25,5,2013-01-25,UA,19977,UA,N75410,1520,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1529,1527,-2,0,0,-1,1500-1559,15,1542,1755,10,1812,1805,-7,0,0,-1,1800-1859,0,0,0,163,158,133,1,925,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,16,3,2013-01-16,MQ,20398,MQ,N853MQ,4232,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10792,1079204,30792,BUF,"Buffalo, NY",NY,36,New York,22,2130,2129,-1,0,0,-1,2100-2159,16,2145,2350,3,2359,2353,-6,0,0,-1,2300-2359,0,0,0,89,84,65,1,473,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,7,1,2013-01-07,EV,20366,EV,N14543,6136,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,738,745,7,7,0,0,0700-0759,18,803,1039,6,1030,1045,15,15,1,1,1000-1059,0,0,0,112,120,96,1,599,3,7,0,8,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,7,1,2013-01-07,UA,19977,UA,N54711,1632,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6,California,91,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1114,1114,0,0,0,0,1100-1159,45,1159,1727,7,1710,1734,24,24,1,1,1700-1759,0,0,0,236,260,208,1,1726,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,28,1,2013-01-28,MQ,20398,MQ,N806MQ,4288,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2145,2148,3,3,0,0,2100-2159,18,2206,2157,8,2155,2205,10,10,0,0,2100-2159,0,0,0,70,77,51,1,235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,22,2,2013-01-22,WN,19393,WN,N940WN,408,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1235,1239,4,4,0,0,1200-1259,24,1303,1348,7,1335,1355,20,20,1,1,1300-1359,0,0,0,60,76,45,1,251,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,10,4,2013-01-10,MQ,20398,MQ,N918MQ,4111,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2150,2146,-4,0,0,-1,2100-2159,12,2158,29,9,40,38,-2,0,0,-1,0001-0559,0,0,0,110,112,91,1,599,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,27,7,2013-01-27,EV,20366,EV,N676CA,5588,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,650,714,24,24,1,1,0600-0659,10,724,815,7,833,822,-11,0,0,-1,0800-0859,0,0,0,103,68,51,1,334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,27,7,2013-01-27,EV,20366,EV,N26545,6087,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10408,1040802,30408,ATW,"Appleton, WI",WI,55,Wisconsin,45,2109,0,0,0,0,0,2100-2159,0,0,0,0,2203,0,0,0,0,0,2200-2259,1,0,0,54,0,0,1,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,17,4,2013-01-17,WN,19393,WN,N766SW,3655,10792,1079204,30792,BUF,"Buffalo, NY",NY,36,New York,22,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1030,1028,-2,0,0,-1,1000-1059,7,1035,1107,6,1115,1113,-2,0,0,-1,1100-1159,0,0,0,105,105,92,1,468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,10,4,2013-01-10,WN,19393,WN,N380SW,3130,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,845,840,-5,0,0,-1,0800-0859,8,848,955,3,1020,958,-22,0,0,-2,1000-1059,0,0,0,95,78,67,1,423,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,18,5,2013-01-18,WN,19393,WN,N247WN,1565,14100,1410002,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1125,1131,6,6,0,0,1100-1159,9,1140,1232,4,1240,1236,-4,0,0,-1,1200-1259,0,0,0,135,125,112,1,668,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,11,5,2013-01-11,UA,19977,UA,N427UA,473,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,945,943,-2,0,0,-1,0900-0959,18,1001,1234,5,1255,1239,-16,0,0,-2,1200-1259,0,0,0,130,116,93,1,719,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,30,3,2013-01-30,MQ,20398,MQ,N636MQ,4249,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11612,1161203,31612,EVV,"Evansville, IN",IN,18,Indiana,42,2015,2138,83,83,1,5,2000-2059,58,2236,2319,4,2120,2323,123,123,1,8,2100-2159,0,0,0,65,105,43,1,273,2,0,8,40,0,75,0,0,0,0,0,0,0,0,0
2013,1,1,17,4,2013-01-17,UA,19977,UA,N584UA,555,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1739,1735,-4,0,0,-1,1700-1759,21,1756,1922,14,1925,1936,11,11,0,0,1900-1959,0,0,0,166,181,146,1,867,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,6,7,2013-01-06,UA,19977,UA,N457UA,465,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1214,1215,1,1,0,0,1200-1259,23,1238,1353,4,1408,1357,-11,0,0,-1,1400-1459,0,0,0,174,162,135,1,1005,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,16,3,2013-01-16,EV,20366,EV,N11109,6008,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1543,1532,-11,0,0,-1,1500-1559,10,1542,1635,6,1655,1641,-14,0,0,-1,1600-1659,0,0,0,72,69,53,1,258,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,2,3,2013-01-02,MQ,20398,MQ,N834MQ,4100,15412,1541202,35412,TYS,"Knoxville, TN",TN,47,Tennessee,54,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,640,633,-7,0,0,-1,0600-0659,11,644,702,6,725,708,-17,0,0,-2,0700-0759,0,0,0,105,95,78,1,475,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,31,4,2013-01-31,OO,20304,OO,N784SK,4974,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11042,1104202,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,1203,1433,150,150,1,10,1200-1259,61,1534,1722,7,1412,1729,197,197,1,12,1400-1459,0,0,0,69,116,48,1,315,2,150,0,47,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,16,3,2013-01-16,MQ,20398,MQ,N606MQ,4321,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13342,1334205,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,1435,1432,-3,0,0,-1,1400-1459,7,1439,1500,6,1520,1506,-14,0,0,-1,1500-1559,0,0,0,45,34,21,1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,12,6,2013-01-12,AA,19805,AA,N4XRAA,1209,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,940,1022,42,42,1,2,0900-0959,21,1043,1229,7,1145,1236,51,51,1,3,1100-1159,0,0,0,245,254,226,1,1514,7,42,0,9,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,2,3,2013-01-02,WN,19393,WN,N646SW,1146,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,940,1007,27,27,1,1,0900-0959,8,1015,1132,6,1120,1138,18,18,1,1,1100-1159,0,0,0,160,151,137,1,895,4,9,0,0,0,9,0,0,0,0,0,0,0,0,0
2013,1,1,4,5,2013-01-04,WN,19393,WN,N8308K,2517,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,1355,1422,27,27,1,1,1300-1359,9,1431,1739,3,1725,1742,17,17,1,1,1700-1759,0,0,0,150,140,128,1,997,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,28,1,2013-01-28,EV,20366,EV,N16981,5944,14108,1410803,34108,PIA,"Peoria, IL",IL,17,Illinois,41,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,600,0,0,0,0,0,0600-0659,0,0,0,0,654,0,0,0,0,0,0600-0659,1,0,0,54,0,0,1,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,1,3,4,2013-01-03,WN,19393,WN,N736SA,2357,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,1640,1722,42,42,1,2,1600-1659,8,1730,1832,5,1810,1837,27,27,1,1,1800-1859,0,0,0,90,75,62,1,349,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0
2013,1,1,21,1,2013-01-21,EV,20366,EV,N16999,6052,12945,1294503,32945,LEX,"Lexington, KY",KY,21,Kentucky,52,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1540,1703,83,83,1,5,1500-1559,9,1712,1717,21,1605,1738,93,93,1,6,1600-1659,0,0,0,85,95,65,1,324,2,4,0,10,0,79,0,0,0,0,0,0,0,0,0
2013,1,1,12,6,2013-01-12,MQ,20398,MQ,N909MQ,4394,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1810,1816,6,6,0,0,1800-1859,19,1835,1940,4,2005,1944,-21,0,0,-2,2000-2059,0,0,0,115,88,65,1,409,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
