id,Durations,Distance,Latitude,Longitude,cluster,location_demand,wealth_index,availability,cost_efficiency,wait_time
33427,30.898500000000002,25.411759999999997,41.92268628,-87.64948873,4,6.48683440608543,11.164797074166797,True,0.7321072856211212,9.78311983352738
35421,6.0215000000000005,1.9944300000000001,41.97907082,-87.90303966,0,6.48683440608543,11.164797074166795,True,0.82754357567402,8.354553812912592
35430,37.60966666666666,29.839650000000002,41.89833179,-87.62076287,5,6.48683440608543,11.164797074166797,True,0.7461399430917413,9.05631396818982
35552,6.0215000000000005,1.9944300000000001,41.97907082,-87.90303966,0,6.48683440608543,11.164797074166795,True,0.4597429609588798,8.351532179312251
35555,36.28633333333333,28.94331,41.90278805,-87.62614559,5,6.48683440608543,11.164797074166797,False,0.662433770860563,10.612881969861558
35609,27.154333333333334,20.923599999999997,41.97517094,-87.68751552,3,6.48683440608543,11.164797074166795,False,0.8532547437764588,6.81281534324556
35645,6.156000000000001,2.5859699999999997,41.98026432,-87.9136246,2,6.48683440608543,11.164797074166797,False,0.5413682989596557,10.806198097882126
35702,49.150333333333336,48.84167,41.78599852,-87.75093429,5,6.48683440608543,11.164797074166795,True,0.6276707779977548,8.782316650338974
35706,36.195,29.13379,41.89250778,-87.62621491,5,6.48683440608543,11.164797074166797,True,0.8195611656380906,8.813017774187069
35721,31.604666666666667,25.31895,41.94269184,-87.65177051,4,6.48683440608543,11.164797074166795,False,0.8095261707121171,7.308092042821525
35728,31.98966666666667,25.24657,41.90120699,-87.67635599,4,6.48683440608543,11.164797074166797,False,0.7086616890940574,7.6867726988572525
35742,36.195,29.13379,41.89250778,-87.62621491,5,6.48683440608543,11.164797074166795,True,0.7588947401221023,4.015839217468097
35756,37.60966666666666,29.839650000000002,41.89833179,-87.62076287,5,6.48683440608543,11.164797074166797,True,0.6114890878227518,9.701666781344922
35762,29.103666666666665,24.12953,41.92187746,-87.66407824,4,6.48683440608543,11.164797074166795,True,0.9033510935213798,9.038387542214688
35773,35.966833333333334,28.87179,41.88530002,-87.64280847,5,6.48683440608543,11.164797074166797,False,0.7962226259150658,5.255353847650451
35780,30.898500000000002,25.411759999999997,41.92268628,-87.64948873,4,6.48683440608543,11.164797074166795,True,0.7738575501385896,8.085545651895792
35794,35.584500000000006,28.83574,41.89321636,-87.63784421,5,6.48683440608543,11.164797074166797,True,0.7120113865828563,8.539360907380438
35797,35.966833333333334,28.87179,41.88530002,-87.64280847,5,6.48683440608543,11.164797074166795,True,0.6313047167822902,10.019120808206404
35811,35.501666666666665,28.65362,41.87925508,-87.642649,5,6.48683440608543,11.164797074166797,True,0.6540179821986731,10.982517861599288
35812,52.537,51.4077,41.76977806,-87.72692984,5,6.48683440608543,11.164797074166795,True,0.8967217737044152,6.32898108299998
35826,29.894166666666667,24.153669999999998,41.96581197,-87.65587879,4,6.48683440608543,11.164797074166797,True,0.6194964899670816,6.370416439475271
35842,31.39816666666667,24.98866,41.9442266,-87.65599818,4,6.48683440608543,11.164797074166795,True,0.7825939471539778,8.552214403779463
35845,29.894166666666667,24.153669999999998,41.96581197,-87.65587879,4,6.48683440608543,11.164797074166797,False,0.7113921701692264,5.638442166726589
35865,27.032500000000002,21.236150000000002,41.94779159,-87.68383494,3,6.48683440608543,11.164797074166795,True,0.6775690753378678,5.445899923702568
35871,37.8855,30.17,41.89092203,-87.61886836,5,6.48683440608543,11.164797074166797,False,0.5839646234200538,6.587629419056794
35884,31.751666666666665,23.54693,42.00962288,-87.67016686,4,6.48683440608543,11.164797074166795,False,0.6477760462487427,7.79128625048154
